order_id,product_id,store_id
4270,P0134,S0024
4271,P0658,S0018
4272,P0459,S0043
4273,P0658,S0090
4274,P0336,S0132
4275,P0327,S0063
4276,P0144,S0010
4277,P0590,S0093
4278,P0140,S0056
4279,P0499,S0105
4280,P0054,S0020
4281,P0655,S0094
4282,P0242,S0058
4283,P0574,S0104
4284,P0185,S0073
4285,P0079,S0070
4286,P0197,S0050
4287,P0110,S0085
4288,P0747,S0060
4289,P0046,S0117
4290,P0737,S0001
4291,P0333,S0016
4292,P0572,S0143
4293,P0195,S0038
4294,P0024,S0110
4295,P0450,S0062
4296,P0459,S0115
4297,P0060,S0026
4298,P0131,S0083
4299,P0229,S0001
4300,P0060,S0018
4301,P0406,S0087
4302,P0148,S0026
4303,P0399,S0012
4304,P0438,S0086
4305,P0390,S0043
4306,P0340,S0110
4307,P0732,S0097
4308,P0699,S0126
4309,P0206,S0054
4310,P0718,S0067
4311,P0125,S0116
4312,P0330,S0074
4313,P0150,S0012
4314,P0131,S0018
4315,P0011,S0001
4316,P0718,S0043
4317,P0175,S0025
4318,P0226,S0097
4319,P0399,S0031
4320,P0681,S0052
4321,P0602,S0106
4322,P0747,S0133
4323,P0569,S0119
4324,P0125,S0132
4325,P0054,S0110
4326,P0664,S0122
4327,P0206,S0033
4328,P0640,S0055
4329,P0242,S0139
4330,P0694,S0138
4331,P0351,S0102
4332,P0453,S0141
4333,P0015,S0038
4334,P0427,S0095
4335,P0459,S0070
4336,P0707,S0026
4337,P0514,S0126
4338,P0297,S0108
4339,P0206,S0002
4340,P0534,S0127
4341,P0448,S0022
4342,P0454,S0051
4343,P0226,S0055
4344,P0333,S0065
4345,P0131,S0099
4346,P0170,S0095
4347,P0129,S0094
4348,P0506,S0031
4349,P0500,S0105
4350,P0587,S0083
4351,P0399,S0104
4352,P0165,S0070
4353,P0325,S0122
4354,P0483,S0058
4355,P0185,S0023
4356,P0079,S0087
4357,P0283,S0018
4358,P0171,S0135
4359,P0499,S0131
4360,P0527,S0045
4361,P0035,S0140
4362,P0400,S0014
4363,P0129,S0033
4364,P0261,S0102
4365,P0205,S0026
4366,P0261,S0058
4367,P0171,S0043
4368,P0614,S0137
4369,P0260,S0052
4370,P0116,S0103
4371,P0282,S0010
4372,P0071,S0050
4373,P0402,S0022
4374,P0671,S0113
4375,P0171,S0077
4376,P0639,S0004
4377,P0201,S0031
4378,P0456,S0050
4379,P0267,S0056
4380,P0201,S0065
4381,P0707,S0024
4382,P0035,S0130
4383,P0427,S0013
4384,P0198,S0051
4385,P0611,S0045
4386,P0296,S0070
4387,P0533,S0031
4388,P0511,S0095
4389,P0201,S0004
4390,P0417,S0055
4391,P0718,S0140
4392,P0747,S0133
4393,P0458,S0056
4394,P0015,S0050
4395,P0726,S0108
4396,P0614,S0104
4397,P0233,S0123
4398,P0436,S0086
4399,P0185,S0077
4400,P0665,S0097
4401,P0177,S0004
4402,P0420,S0102
4403,P0234,S0043
4404,P0382,S0110
4405,P0536,S0130
4406,P0177,S0018
4407,P0640,S0035
4408,P0099,S0024
4409,P0364,S0012
4410,P0495,S0065
4411,P0450,S0115
4412,P0521,S0132
4413,P0470,S0001
4414,P0500,S0031
4415,P0536,S0023
4416,P0435,S0039
4417,P0220,S0142
4418,P0261,S0137
4419,P0018,S0074
4420,P0436,S0008
4421,P0654,S0020
4422,P0438,S0108
4423,P0296,S0052
4424,P0345,S0055
4425,P0436,S0043
4426,P0079,S0126
4427,P0543,S0002
4428,P0062,S0132
4429,P0125,S0020
4430,P0011,S0013
4431,P0110,S0125
4432,P0608,S0115
4433,P0364,S0031
4434,P0569,S0126
4435,P0506,S0045
4436,P0258,S0062
4437,P0260,S0088
4438,P0183,S0108
4439,P0169,S0002
4440,P0500,S0033
4441,P0397,S0094
4442,P0237,S0049
4443,P0499,S0108
4444,P0376,S0031
4445,P0275,S0097
4446,P0169,S0104
4447,P0223,S0022
4448,P0130,S0052
4449,P0370,S0085
4450,P0436,S0051
4451,P0448,S0022
4452,P0402,S0107
4453,P0140,S0009
4454,P0332,S0091
4455,P0206,S0125
4456,P0663,S0041
4457,P0079,S0078
4458,P0590,S0018
4459,P0296,S0105
4460,P0212,S0004
4461,P0321,S0144
4462,P0665,S0106
4463,P0572,S0099
4464,P0718,S0020
4465,P0611,S0031
4466,P0400,S0074
4467,P0602,S0024
4468,P0150,S0056
4469,P0227,S0066
4470,P0681,S0091
4471,P0590,S0028
4472,P0325,S0060
4473,P0572,S0086
4474,P0035,S0088
4475,P0103,S0143
4476,P0511,S0120
4477,P0453,S0054
4478,P0125,S0140
4479,P0364,S0040
4480,P0435,S0026
4481,P0282,S0088
4482,P0212,S0108
4483,P0406,S0027
4484,P0711,S0014
4485,P0206,S0113
4486,P0694,S0008
4487,P0175,S0051
4488,P0533,S0085
4489,P0172,S0085
4490,P0506,S0094
4491,P0671,S0078
4492,P0590,S0115
4493,P0671,S0088
4494,P0527,S0104
4495,P0694,S0140
4496,P0665,S0087
4497,P0195,S0040
4498,P0671,S0107
4499,P0237,S0085
4500,P0657,S0132
4501,P0024,S0126
4502,P0321,S0139
4503,P0483,S0016
4504,P0707,S0026
4505,P0435,S0078
4506,P0249,S0093
4507,P0114,S0137
4508,P0711,S0102
4509,P0260,S0088
4510,P0370,S0142
4511,P0234,S0056
4512,P0520,S0001
4513,P0163,S0115
4514,P0062,S0066
4515,P0735,S0137
4516,P0520,S0113
4517,P0705,S0087
4518,P0277,S0021
4519,P0640,S0108
4520,P0297,S0142
4521,P0583,S0097
4522,P0005,S0085
4523,P0015,S0141
4524,P0280,S0094
4525,P0671,S0073
4526,P0639,S0032
4527,P0435,S0025
4528,P0067,S0050
4529,P0490,S0107
4530,P0664,S0140
4531,P0483,S0088
4532,P0171,S0074
4533,P0665,S0089
4534,P0613,S0093
4535,P0735,S0013
4536,P0470,S0104
4537,P0361,S0026
4538,P0035,S0107
4539,P0689,S0130
4540,P0046,S0025
4541,P0591,S0002
4542,P0483,S0097
4543,P0511,S0110
4544,P0241,S0131
4545,P0705,S0070
4546,P0658,S0040
4547,P0131,S0138
4548,P0699,S0106
4549,P0110,S0091
4550,P0275,S0115
4551,P0361,S0051
4552,P0183,S0062
4553,P0397,S0142
4554,P0585,S0031
4555,P0348,S0070
4556,P0067,S0056
4557,P0219,S0126
4558,P0551,S0142
4559,P0348,S0133
4560,P0400,S0050
4561,P0681,S0078
4562,P0275,S0065
4563,P0015,S0063
4564,P0406,S0123
4565,P0642,S0015
4566,P0639,S0072
4567,P0473,S0040
4568,P0671,S0108
4569,P0699,S0020
4570,P0073,S0065
4571,P0125,S0012
4572,P0651,S0107
4573,P0060,S0027
4574,P0543,S0091
4575,P0427,S0130
4576,P0356,S0038
4577,P0587,S0055
4578,P0283,S0133
4579,P0046,S0105
4580,P0470,S0122
4581,P0609,S0120
4582,P0458,S0091
4583,P0353,S0123
4584,P0500,S0095
4585,P0286,S0025
4586,P0099,S0040
4587,P0521,S0090
4588,P0718,S0068
4589,P0364,S0012
4590,P0436,S0110
4591,P0126,S0085
4592,P0220,S0020
4593,P0035,S0060
4594,P0691,S0095
4595,P0131,S0053
4596,P0083,S0066
4597,P0327,S0120
4598,P0263,S0132
4599,P0470,S0144
4600,P0613,S0055
4601,P0390,S0131
4602,P0704,S0082
4603,P0092,S0073
4604,P0219,S0091
4605,P0506,S0070
4606,P0131,S0094
4607,P0353,S0049
4608,P0372,S0094
4609,P0400,S0068
4610,P0129,S0113
4611,P0070,S0142
4612,P0329,S0006
4613,P0321,S0070
4614,P0092,S0123
4615,P0663,S0088
4616,P0353,S0038
4617,P0114,S0016
4618,P0499,S0123
4619,P0663,S0103
4620,P0079,S0083
4621,P0140,S0060
4622,P0196,S0023
4623,P0154,S0060
4624,P0018,S0094
4625,P0459,S0125
4626,P0635,S0127
4627,P0490,S0139
4628,P0747,S0055
4629,P0591,S0023
4630,P0125,S0009
4631,P0459,S0055
4632,P0148,S0133
4633,P0543,S0051
4634,P0587,S0010
4635,P0333,S0135
4636,P0171,S0035
4637,P0212,S0093
4638,P0332,S0126
4639,P0372,S0015
4640,P0705,S0125
4641,P0651,S0096
4642,P0747,S0132
4643,P0581,S0090
4644,P0129,S0056
4645,P0229,S0001
4646,P0448,S0013
4647,P0184,S0031
4648,P0097,S0020
4649,P0718,S0095
4650,P0130,S0070
4651,P0372,S0131
4652,P0046,S0133
4653,P0448,S0015
4654,P0390,S0006
4655,P0252,S0051
4656,P0704,S0107
4657,P0260,S0003
4658,P0103,S0050
4659,P0364,S0051
4660,P0514,S0031
4661,P0657,S0131
4662,P0014,S0038
4663,P0454,S0084
4664,P0364,S0006
4665,P0718,S0133
4666,P0590,S0119
4667,P0556,S0107
4668,P0333,S0138
4669,P0477,S0013
4670,P0110,S0082
4671,P0438,S0087
4672,P0399,S0126
4673,P0018,S0108
4674,P0613,S0102
4675,P0079,S0110
4676,P0521,S0088
4677,P0070,S0138
4678,P0327,S0066
4679,P0704,S0131
4680,P0639,S0140
4681,P0260,S0030
4682,P0417,S0119
4683,P0195,S0096
4684,P0090,S0132
4685,P0582,S0104
4686,P0639,S0107
4687,P0279,S0125
4688,P0408,S0022
4689,P0130,S0018
4690,P0140,S0097
4691,P0591,S0012
4692,P0623,S0033
4693,P0408,S0001
4694,P0249,S0031
4695,P0116,S0077
4696,P0327,S0144
4697,P0427,S0116
4698,P0664,S0033
4699,P0712,S0132
4700,P0130,S0049
4701,P0035,S0026
4702,P0602,S0052
4703,P0277,S0052
4704,P0690,S0045
4705,P0372,S0052
4706,P0364,S0078
4707,P0051,S0023
4708,P0459,S0031
4709,P0657,S0051
4710,P0108,S0049
4711,P0574,S0043
4712,P0726,S0028
4713,P0356,S0084
4714,P0035,S0120
4715,P0361,S0027
4716,P0663,S0038
4717,P0611,S0062
4718,P0333,S0089
4719,P0165,S0038
4720,P0704,S0084
4721,P0057,S0024
4722,P0268,S0069
4723,P0017,S0066
4724,P0341,S0107
4725,P0689,S0035
4726,P0390,S0045
4727,P0311,S0103
4728,P0090,S0013
4729,P0356,S0027
4730,P0062,S0056
4731,P0223,S0078
4732,P0057,S0008
4733,P0206,S0124
4734,P0325,S0099
4735,P0390,S0089
4736,P0260,S0013
4737,P0704,S0115
4738,P0175,S0105
4739,P0296,S0065
4740,P0213,S0115
4741,P0372,S0013
4742,P0446,S0115
4743,P0062,S0058
4744,P0345,S0122
4745,P0206,S0003
4746,P0737,S0085
4747,P0015,S0138
4748,P0639,S0091
4749,P0277,S0025
4750,P0316,S0104
4751,P0602,S0004
4752,P0614,S0002
4753,P0131,S0006
4754,P0572,S0110
4755,P0353,S0131
4756,P0500,S0097
4757,P0499,S0089
4758,P0609,S0097
4759,P0329,S0006
4760,P0614,S0077
4761,P0220,S0131
4762,P0336,S0138
4763,P0241,S0093
4764,P0569,S0117
4765,P0116,S0011
4766,P0079,S0026
4767,P0018,S0006
4768,P0356,S0055
4769,P0206,S0053
4770,P0237,S0066
4771,P0527,S0008
4772,P0057,S0038
4773,P0283,S0096
4774,P0229,S0142
4775,P0681,S0133
4776,P0175,S0025
4777,P0046,S0107
4778,P0103,S0140
4779,P0109,S0035
4780,P0711,S0115
4781,P0162,S0070
4782,P0223,S0096
4783,P0657,S0122
4784,P0503,S0040
4785,P0054,S0082
4786,P0296,S0142
4787,P0055,S0016
4788,P0456,S0125
4789,P0611,S0102
4790,P0660,S0107
4791,P0453,S0065
4792,P0704,S0142
4793,P0400,S0087
4794,P0695,S0010
4795,P0092,S0087
4796,P0057,S0097
4797,P0490,S0088
4798,P0114,S0030
4799,P0625,S0066
4800,P0279,S0093
4801,P0171,S0033
4802,P0351,S0066
4803,P0018,S0137
4804,P0402,S0001
4805,P0125,S0141
4806,P0511,S0142
4807,P0651,S0056
4808,P0639,S0040
4809,P0556,S0002
4810,P0614,S0124
4811,P0283,S0033
4812,P0057,S0055
4813,P0223,S0113
4814,P0261,S0016
4815,P0473,S0008
4816,P0164,S0094
4817,P0711,S0031
4818,P0185,S0021
4819,P0296,S0021
4820,P0015,S0125
4821,P0185,S0104
4822,P0662,S0013
4823,P0103,S0095
4824,P0712,S0113
4825,P0356,S0034
4826,P0286,S0056
4827,P0569,S0032
4828,P0067,S0056
4829,P0231,S0097
4830,P0348,S0073
4831,P0325,S0002
4832,P0287,S0123
4833,P0283,S0078
4834,P0177,S0133
4835,P0275,S0099
4836,P0372,S0003
4837,P0658,S0049
4838,P0397,S0122
4839,P0171,S0085
4840,P0614,S0054
4841,P0394,S0093
4842,P0162,S0055
4843,P0459,S0122
4844,P0591,S0020
4845,P0417,S0021
4846,P0361,S0096
4847,P0263,S0062
4848,P0131,S0073
4849,P0436,S0013
4850,P0415,S0043
4851,P0658,S0110
4852,P0018,S0065
4853,P0282,S0123
4854,P0390,S0140
4855,P0249,S0094
4856,P0527,S0056
4857,P0602,S0004
4858,P0694,S0001
4859,P0015,S0056
4860,P0543,S0043
4861,P0389,S0010
4862,P0543,S0066
4863,P0336,S0108
4864,P0639,S0110
4865,P0689,S0104
4866,P0258,S0050
4867,P0083,S0094
4868,P0658,S0054
4869,P0067,S0070
4870,P0602,S0095
4871,P0282,S0038
4872,P0054,S0040
4873,P0125,S0078
4874,P0364,S0081
4875,P0735,S0056
4876,P0425,S0110
4877,P0372,S0013
4878,P0325,S0023
4879,P0747,S0038
4880,P0372,S0104
4881,P0097,S0090
4882,P0227,S0107
4883,P0055,S0026
4884,P0131,S0115
4885,P0500,S0018
4886,P0116,S0058
4887,P0654,S0110
4888,P0420,S0043
4889,P0416,S0094
4890,P0241,S0002
4891,P0572,S0131
4892,P0286,S0082
4893,P0425,S0026
4894,P0231,S0110
4895,P0184,S0104
4896,P0527,S0063
4897,P0348,S0069
4898,P0220,S0115
4899,P0125,S0090
4900,P0536,S0067
4901,P0355,S0028
4902,P0694,S0138
4903,P0046,S0078
4904,P0241,S0045
4905,P0327,S0133
4906,P0689,S0141
4907,P0185,S0040
4908,P0169,S0066
4909,P0372,S0074
4910,P0454,S0050
4911,P0092,S0043
4912,P0499,S0135
4913,P0018,S0108
4914,P0311,S0044
4915,P0613,S0013
4916,P0114,S0027
4917,P0212,S0027
4918,P0287,S0097
4919,P0551,S0041
4920,P0665,S0070
4921,P0400,S0102
4922,P0183,S0043
4923,P0333,S0058
4924,P0437,S0066
4925,P0114,S0002
4926,P0569,S0063
4927,P0694,S0038
4928,P0394,S0093
4929,P0690,S0015
4930,P0333,S0044
4931,P0213,S0104
4932,P0372,S0018
4933,P0183,S0062
4934,P0454,S0001
4935,P0664,S0008
4936,P0070,S0010
4937,P0705,S0062
4938,P0499,S0039
4939,P0161,S0132
4940,P0623,S0090
4941,P0268,S0090
4942,P0732,S0126
4943,P0140,S0102
4944,P0747,S0123
4945,P0372,S0050
4946,P0348,S0016
4947,P0454,S0107
4948,P0639,S0091
4949,P0527,S0067
4950,P0427,S0097
4951,P0459,S0062
4952,P0499,S0043
4953,P0103,S0039
4954,P0070,S0102
4955,P0602,S0078
4956,P0587,S0062
4957,P0169,S0010
4958,P0665,S0138
4959,P0174,S0085
4960,P0083,S0094
4961,P0333,S0117
4962,P0348,S0067
4963,P0551,S0087
4964,P0679,S0002
4965,P0353,S0096
4966,P0543,S0024
4967,P0639,S0025
4968,P0611,S0009
4969,P0642,S0115
4970,P0341,S0132
4971,P0615,S0022
4972,P0116,S0006
4973,P0311,S0122
4974,P0364,S0009
4975,P0459,S0123
4976,P0611,S0051
4977,P0639,S0125
4978,P0416,S0126
4979,P0144,S0024
4980,P0018,S0073
4981,P0206,S0012
4982,P0514,S0105
4983,P0372,S0030
4984,P0185,S0117
4985,P0227,S0013
4986,P0116,S0032
4987,P0569,S0080
4988,P0691,S0095
4989,P0609,S0001
4990,P0436,S0074
4991,P0681,S0078
4992,P0569,S0137
4993,P0109,S0049
4994,P0252,S0043
4995,P0510,S0062
4996,P0109,S0027
4997,P0345,S0091
4998,P0206,S0094
4999,P0131,S0105
5000,P0144,S0123
5001,P0201,S0107
5002,P0483,S0020
5003,P0364,S0020
5004,P0249,S0001
5005,P0341,S0026
5006,P0453,S0132
5007,P0054,S0102
5008,P0325,S0125
5009,P0150,S0001
5010,P0073,S0038
5011,P0665,S0038
5012,P0490,S0008
5013,P0689,S0045
5014,P0726,S0073
5015,P0556,S0062
5016,P0286,S0032
5017,P0171,S0060
5018,P0718,S0002
5019,P0157,S0090
5020,P0438,S0128
5021,P0004,S0038
5022,P0490,S0091
5023,P0343,S0094
5024,P0500,S0027
5025,P0197,S0062
5026,P0614,S0093
5027,P0125,S0040
5028,P0114,S0096
5029,P0252,S0056
5030,P0187,S0051
5031,P0678,S0023
5032,P0613,S0093
5033,P0707,S0051
5034,P0412,S0004
5035,P0481,S0096
5036,P0062,S0132
5037,P0718,S0119
5038,P0735,S0137
5039,P0587,S0067
5040,P0279,S0020
5041,P0336,S0035
5042,P0693,S0104
5043,P0148,S0122
5044,P0448,S0110
5045,P0325,S0087
5046,P0456,S0013
5047,P0536,S0096
5048,P0446,S0108
5049,P0171,S0099
5050,P0694,S0131
5051,P0415,S0026
5052,P0613,S0115
5053,P0740,S0085
5054,P0436,S0067
5055,P0099,S0089
5056,P0417,S0133
5057,P0280,S0108
5058,P0699,S0038
5059,P0275,S0097
5060,P0231,S0090
5061,P0651,S0122
5062,P0261,S0073
5063,P0454,S0056
5064,P0664,S0115
5065,P0654,S0125
5066,P0510,S0110
5067,P0213,S0001
5068,P0144,S0113
5069,P0483,S0068
5070,P0018,S0001
5071,P0520,S0131
5072,P0152,S0090
5073,P0261,S0108
5074,P0174,S0090
5075,P0397,S0063
5076,P0018,S0032
5077,P0296,S0138
5078,P0651,S0026
5079,P0551,S0078
5080,P0169,S0122
5081,P0483,S0043
5082,P0408,S0130
5083,P0140,S0051
5084,P0521,S0026
5085,P0737,S0110
5086,P0051,S0143
5087,P0408,S0002
5088,P0283,S0062
5089,P0196,S0096
5090,P0390,S0138
5091,P0261,S0138
5092,P0197,S0085
5093,P0125,S0086
5094,P0330,S0034
5095,P0051,S0095
5096,P0543,S0123
5097,P0390,S0001
5098,P0302,S0001
5099,P0543,S0058
5100,P0427,S0068
5101,P0092,S0091
5102,P0148,S0024
5103,P0690,S0097
5104,P0212,S0096
5105,P0348,S0084
5106,P0185,S0070
5107,P0372,S0043
5108,P0639,S0080
5109,P0640,S0043
5110,P0083,S0055
5111,P0114,S0054
5112,P0059,S0063
5113,P0514,S0050
5114,P0353,S0012
5115,P0134,S0122
5116,P0296,S0015
5117,P0079,S0024
5118,P0726,S0051
5119,P0223,S0083
5120,P0639,S0097
5121,P0649,S0001
5122,P0358,S0055
5123,P0241,S0094
5124,P0640,S0142
5125,P0454,S0087
5126,P0241,S0122
5127,P0711,S0070
5128,P0103,S0031
5129,P0051,S0087
5130,P0459,S0049
5131,P0611,S0051
5132,P0171,S0094
5133,P0164,S0051
5134,P0390,S0133
5135,P0220,S0043
5136,P0325,S0126
5137,P0665,S0084
5138,P0099,S0033
5139,P0277,S0020
5140,P0169,S0001
5141,P0219,S0083
5142,P0050,S0132
5143,P0183,S0090
5144,P0732,S0132
5145,P0664,S0020
5146,P0608,S0087
5147,P0681,S0083
5148,P0436,S0062
5149,P0590,S0012
5150,P0611,S0060
5151,P0161,S0085
5152,P0345,S0115
5153,P0652,S0094
5154,P0417,S0126
5155,P0089,S0031
5156,P0283,S0001
5157,P0055,S0015
5158,P0590,S0051
5159,P0590,S0084
5160,P0092,S0013
5161,P0663,S0045
5162,P0332,S0097
5163,P0416,S0002
5164,P0551,S0122
5165,P0644,S0115
5166,P0660,S0058
5167,P0500,S0087
5168,P0590,S0089
5169,P0297,S0073
5170,P0148,S0115
5171,P0260,S0003
5172,P0046,S0018
5173,P0258,S0026
5174,P0602,S0052
5175,P0079,S0113
5176,P0417,S0027
5177,P0116,S0097
5178,P0015,S0130
5179,P0590,S0026
5180,P0491,S0002
5181,P0473,S0110
5182,P0249,S0010
5183,P0747,S0084
5184,P0490,S0035
5185,P0390,S0054
5186,P0499,S0115
5187,P0613,S0040
5188,P0241,S0040
5189,P0456,S0085
5190,P0520,S0090
5191,P0131,S0127
5192,P0390,S0096
5193,P0703,S0056
5194,P0699,S0031
5195,P0287,S0015
5196,P0330,S0023
5197,P0459,S0087
5198,P0614,S0120
5199,P0608,S0056
5200,P0220,S0035
5201,P0220,S0144
5202,P0689,S0104
5203,P0602,S0012
5204,P0490,S0131
5205,P0051,S0104
5206,P0144,S0117
5207,P0212,S0049
5208,P0446,S0058
5209,P0470,S0097
5210,P0427,S0138
5211,P0018,S0089
5212,P0051,S0138
5213,P0514,S0138
5214,P0129,S0069
5215,P0054,S0058
5216,P0439,S0040
5217,P0296,S0043
5218,P0067,S0051
5219,P0454,S0131
5220,P0435,S0034
5221,P0499,S0087
5222,P0327,S0077
5223,P0345,S0020
5224,P0690,S0087
5225,P0325,S0040
5226,P0054,S0043
5227,P0296,S0130
5228,P0695,S0090
5229,P0131,S0085
5230,P0660,S0067
5231,P0277,S0117
5232,P0348,S0133
5233,P0458,S0143
5234,P0536,S0010
5235,P0227,S0144
5236,P0277,S0013
5237,P0735,S0001
5238,P0297,S0070
5239,P0327,S0034
5240,P0333,S0048
5241,P0134,S0083
5242,P0229,S0069
5243,P0718,S0003
5244,P0427,S0120
5245,P0325,S0078
5246,P0642,S0124
5247,P0572,S0143
5248,P0390,S0108
5249,P0711,S0089
5250,P0454,S0040
5251,P0280,S0008
5252,P0427,S0062
5253,P0070,S0087
5254,P0177,S0142
5255,P0103,S0094
5256,P0652,S0056
5257,P0185,S0032
5258,P0185,S0030
5259,P0499,S0119
5260,P0579,S0072
5261,P0177,S0035
5262,P0448,S0058
5263,P0694,S0125
5264,P0473,S0041
5265,P0177,S0018
5266,P0500,S0033
5267,P0551,S0038
5268,P0252,S0085
5269,P0131,S0127
5270,P0131,S0073
5271,P0237,S0038
5272,P0438,S0001
5273,P0663,S0094
5274,P0551,S0119
5275,P0417,S0080
5276,P0125,S0001
5277,P0125,S0032
5278,P0466,S0083
5279,P0671,S0123
5280,P0151,S0108
5281,P0454,S0056
5282,P0651,S0015
5283,P0642,S0123
5284,P0551,S0049
5285,P0070,S0069
5286,P0527,S0066
5287,P0400,S0113
5288,P0574,S0131
5289,P0705,S0058
5290,P0613,S0020
5291,P0195,S0018
5292,P0454,S0133
5293,P0332,S0056
5294,P0184,S0104
5295,P0657,S0001
5296,P0536,S0093
5297,P0491,S0043
5298,P0297,S0055
5299,P0473,S0020
5300,P0092,S0063
5301,P0527,S0137
5302,P0364,S0025
5303,P0651,S0106
5304,P0171,S0050
5305,P0416,S0008
5306,P0587,S0056
5307,P0035,S0066
5308,P0340,S0131
5309,P0017,S0132
5310,P0068,S0107
5311,P0131,S0131
5312,P0640,S0144
5313,P0227,S0091
5314,P0177,S0113
5315,P0141,S0010
5316,P0585,S0085
5317,P0305,S0023
5318,P0043,S0142
5319,P0665,S0120
5320,P0114,S0025
5321,P0513,S0126
5322,P0162,S0026
5323,P0439,S0043
5324,P0572,S0001
5325,P0328,S0096
5326,P0092,S0058
5327,P0089,S0043
5328,P0287,S0023
5329,P0470,S0073
5330,P0131,S0107
5331,P0090,S0132
5332,P0055,S0015
5333,P0657,S0070
5334,P0520,S0142
5335,P0046,S0058
5336,P0704,S0055
5337,P0198,S0051
5338,P0287,S0087
5339,P0057,S0135
5340,P0260,S0115
5341,P0345,S0125
5342,P0311,S0068
5343,P0574,S0115
5344,P0651,S0031
5345,P0711,S0058
5346,P0196,S0008
5347,P0286,S0001
5348,P0185,S0132
5349,P0017,S0096
5350,P0287,S0090
5351,P0436,S0013
5352,P0527,S0058
5353,P0694,S0022
5354,P0582,S0038
5355,P0227,S0063
5356,P0406,S0107
5357,P0327,S0016
5358,P0220,S0142
5359,P0694,S0024
5360,P0536,S0001
5361,P0585,S0108
5362,P0185,S0016
5363,P0157,S0095
5364,P0737,S0097
5365,P0277,S0026
5366,P0296,S0065
5367,P0147,S0085
5368,P0051,S0045
5369,P0551,S0106
5370,P0131,S0001
5371,P0642,S0050
5372,P0647,S0065
5373,P0083,S0038
5374,P0130,S0052
5375,P0068,S0142
5376,P0333,S0066
5377,P0569,S0143
5378,P0527,S0043
5379,P0510,S0038
5380,P0242,S0062
5381,P0054,S0133
5382,P0079,S0022
5383,P0500,S0029
5384,P0389,S0094
5385,P0092,S0073
5386,P0585,S0038
5387,P0415,S0104
5388,P0602,S0138
5389,P0735,S0035
5390,P0103,S0119
5391,P0116,S0023
5392,P0569,S0040
5393,P0543,S0107
5394,P0035,S0013
5395,P0602,S0038
5396,P0611,S0143
5397,P0503,S0062
5398,P0521,S0002
5399,P0662,S0020
5400,P0665,S0022
5401,P0681,S0034
5402,P0572,S0086
5403,P0569,S0093
5404,P0438,S0116
5405,P0521,S0038
5406,P0348,S0139
5407,P0490,S0110
5408,P0364,S0102
5409,P0129,S0139
5410,P0673,S0115
5411,P0337,S0110
5412,P0499,S0113
5413,P0129,S0015
5414,P0613,S0105
5415,P0090,S0063
5416,P0067,S0106
5417,P0321,S0050
5418,P0587,S0031
5419,P0125,S0113
5420,P0171,S0039
5421,P0438,S0097
5422,P0520,S0023
5423,P0157,S0041
5424,P0425,S0013
5425,P0198,S0087
5426,P0125,S0087
5427,P0017,S0004
5428,P0533,S0095
5429,P0504,S0040
5430,P0165,S0050
5431,P0536,S0011
5432,P0718,S0003
5433,P0735,S0078
5434,P0348,S0022
5435,P0639,S0089
5436,P0438,S0002
5437,P0602,S0050
5438,P0655,S0052
5439,P0611,S0055
5440,P0116,S0043
5441,P0499,S0095
5442,P0671,S0055
5443,P0131,S0115
5444,P0280,S0072
5445,P0099,S0055
5446,P0312,S0013
5447,P0657,S0122
5448,P0125,S0066
5449,P0185,S0041
5450,P0275,S0107
5451,P0520,S0132
5452,P0458,S0104
5453,P0664,S0095
5454,P0499,S0013
5455,P0361,S0043
5456,P0689,S0126
5457,P0103,S0139
5458,P0377,S0095
5459,P0144,S0013
5460,P0351,S0097
5461,P0446,S0095
5462,P0134,S0060
5463,P0073,S0038
5464,P0690,S0015
5465,P0169,S0113
5466,P0280,S0113
5467,P0017,S0073
5468,P0691,S0021
5469,P0678,S0023
5470,P0054,S0123
5471,P0556,S0097
5472,P0376,S0023
5473,P0348,S0130
5474,P0614,S0064
5475,P0639,S0008
5476,P0206,S0117
5477,P0504,S0097
5478,P0055,S0031
5479,P0260,S0087
5480,P0671,S0084
5481,P0283,S0122
5482,P0001,S0002
5483,P0711,S0093
5484,P0327,S0133
5485,P0035,S0073
5486,P0151,S0126
5487,P0260,S0120
5488,P0164,S0108
5489,P0134,S0018
5490,P0389,S0113
5491,P0423,S0108
5492,P0711,S0106
5493,P0364,S0124
5494,P0051,S0024
5495,P0148,S0043
5496,P0165,S0096
5497,P0613,S0113
5498,P0090,S0119
5499,P0635,S0097
5500,P0582,S0066
5501,P0332,S0097
5502,P0521,S0062
5503,P0458,S0135
5504,P0644,S0043
5505,P0417,S0125
5506,P0165,S0049
5507,P0665,S0102
5508,P0504,S0115
5509,P0420,S0113
5510,P0071,S0008
5511,P0458,S0104
5512,P0609,S0032
5513,P0213,S0043
5514,P0364,S0093
5515,P0399,S0123
5516,P0527,S0108
5517,P0704,S0012
5518,P0406,S0056
5519,P0646,S0105
5520,P0333,S0040
5521,P0718,S0032
5522,P0690,S0106
5523,P0572,S0086
5524,P0178,S0065
5525,P0103,S0040
5526,P0332,S0063
5527,P0663,S0065
5528,P0297,S0025
5529,P0679,S0142
5530,P0283,S0001
5531,P0491,S0108
5532,P0165,S0117
5533,P0051,S0050
5534,P0389,S0105
5535,P0655,S0144
5536,P0438,S0144
5537,P0417,S0031
5538,P0220,S0132
5539,P0619,S0049
5540,P0412,S0096
