order_id,product_id,store_id
2270,P0663,S0023
2271,P0590,S0120
2272,P0185,S0123
2273,P0453,S0132
2274,P0267,S0031
2275,P0070,S0131
2276,P0671,S0094
2277,P0051,S0085
2278,P0356,S0117
2279,P0712,S0013
2280,P0448,S0020
2281,P0277,S0122
2282,P0602,S0117
2283,P0732,S0122
2284,P0427,S0073
2285,P0280,S0067
2286,P0584,S0142
2287,P0327,S0013
2288,P0017,S0031
2289,P0681,S0097
2290,P0062,S0022
2291,P0172,S0038
2292,P0364,S0113
2293,P0201,S0051
2294,P0665,S0031
2295,P0614,S0004
2296,P0673,S0065
2297,P0543,S0025
2298,P0500,S0054
2299,P0067,S0132
2300,P0704,S0008
2301,P0364,S0080
2302,P0148,S0020
2303,P0114,S0137
2304,P0691,S0125
2305,P0590,S0026
2306,P0614,S0131
2307,P0483,S0085
2308,P0436,S0054
2309,P0470,S0008
2310,P0345,S0084
2311,P0499,S0080
2312,P0327,S0117
2313,P0649,S0002
2314,P0062,S0110
2315,P0408,S0023
2316,P0370,S0131
2317,P0602,S0034
2318,P0103,S0028
2319,P0665,S0084
2320,P0640,S0018
2321,P0345,S0040
2322,P0283,S0113
2323,P0412,S0013
2324,P0657,S0097
2325,P0377,S0091
2326,P0536,S0013
2327,P0151,S0097
2328,P0551,S0060
2329,P0198,S0056
2330,P0345,S0002
2331,P0536,S0066
2332,P0513,S0115
2333,P0718,S0083
2334,P0333,S0012
2335,P0287,S0062
2336,P0671,S0065
2337,P0116,S0089
2338,P0625,S0015
2339,P0129,S0088
2340,P0694,S0022
2341,P0557,S0090
2342,P0747,S0056
2343,P0587,S0095
2344,P0481,S0115
2345,P0394,S0039
2346,P0364,S0135
2347,P0162,S0056
2348,P0261,S0023
2349,P0587,S0020
2350,P0092,S0013
2351,P0642,S0001
2352,P0090,S0026
2353,P0499,S0026
2354,P0569,S0080
2355,P0195,S0095
2356,P0587,S0094
2357,P0286,S0131
2358,P0649,S0002
2359,P0413,S0053
2360,P0212,S0028
2361,P0321,S0056
2362,P0267,S0001
2363,P0590,S0002
2364,P0527,S0139
2365,P0454,S0138
2366,P0351,S0034
2367,P0584,S0020
2368,P0197,S0002
2369,P0054,S0070
2370,P0079,S0012
2371,P0417,S0142
2372,P0267,S0013
2373,P0520,S0044
2374,P0333,S0054
2375,P0453,S0040
2376,P0017,S0023
2377,P0671,S0066
2378,P0412,S0058
2379,P0223,S0063
2380,P0399,S0132
2381,P0703,S0085
2382,P0356,S0039
2383,P0083,S0012
2384,P0198,S0102
2385,P0277,S0097
2386,P0372,S0055
2387,P0652,S0024
2388,P0483,S0062
2389,P0050,S0055
2390,P0125,S0023
2391,P0665,S0077
2392,P0114,S0004
2393,P0196,S0027
2394,P0663,S0095
2395,P0652,S0144
2396,P0220,S0137
2397,P0438,S0089
2398,P0726,S0055
2399,P0275,S0073
2400,P0333,S0032
2401,P0134,S0020
2402,P0664,S0030
2403,P0154,S0013
2404,P0485,S0060
2405,P0282,S0085
2406,P0218,S0094
2407,P0402,S0013
2408,P0436,S0070
2409,P0466,S0095
2410,P0348,S0062
2411,P0511,S0023
2412,P0358,S0115
2413,P0459,S0043
2414,P0280,S0002
2415,P0681,S0030
2416,P0174,S0031
2417,P0131,S0041
2418,P0261,S0088
2419,P0511,S0001
2420,P0275,S0141
2421,P0218,S0002
2422,P0690,S0115
2423,P0649,S0062
2424,P0402,S0125
2425,P0582,S0115
2426,P0524,S0013
2427,P0639,S0026
2428,P0747,S0065
2429,P0574,S0117
2430,P0446,S0097
2431,P0332,S0097
2432,P0361,S0013
2433,P0258,S0020
2434,P0092,S0024
2435,P0059,S0103
2436,P0079,S0131
2437,P0277,S0003
2438,P0652,S0050
2439,P0712,S0096
2440,P0671,S0139
2441,P0614,S0116
2442,P0682,S0080
2443,P0520,S0087
2444,P0005,S0008
2445,P0420,S0058
2446,P0483,S0086
2447,P0705,S0141
2448,P0640,S0062
2449,P0055,S0021
2450,P0689,S0104
2451,P0287,S0063
2452,P0062,S0103
2453,P0439,S0142
2454,P0297,S0096
2455,P0140,S0132
2456,P0356,S0065
2457,P0639,S0126
2458,P0267,S0142
2459,P0055,S0023
2460,P0275,S0039
2461,P0132,S0113
2462,P0400,S0033
2463,P0017,S0008
2464,P0171,S0054
2465,P0705,S0093
2466,P0282,S0038
2467,P0470,S0015
2468,P0372,S0068
2469,P0448,S0106
2470,P0439,S0018
2471,P0275,S0142
2472,P0453,S0102
2473,P0400,S0131
2474,P0150,S0026
2475,P0551,S0089
2476,P0647,S0095
2477,P0437,S0066
2478,P0356,S0020
2479,P0223,S0108
2480,P0534,S0062
2481,P0536,S0089
2482,P0639,S0016
2483,P0438,S0122
2484,P0129,S0141
2485,P0694,S0117
2486,P0439,S0052
2487,P0642,S0083
2488,P0220,S0083
2489,P0001,S0049
2490,P0665,S0052
2491,P0651,S0104
2492,P0527,S0091
2493,P0640,S0084
2494,P0131,S0128
2495,P0556,S0142
2496,P0226,S0043
2497,P0747,S0066
2498,P0536,S0126
2499,P0260,S0132
2500,P0665,S0003
2501,P0067,S0126
2502,P0681,S0033
2503,P0035,S0108
2504,P0481,S0023
2505,P0402,S0125
2506,P0427,S0032
2507,P0035,S0140
2508,P0413,S0013
2509,P0114,S0140
2510,P0718,S0087
2511,P0129,S0050
2512,P0705,S0073
2513,P0690,S0065
2514,P0681,S0113
2515,P0602,S0018
2516,P0640,S0035
2517,P0267,S0138
2518,P0485,S0026
2519,P0406,S0108
2520,P0220,S0131
2521,P0311,S0031
2522,P0054,S0066
2523,P0206,S0009
2524,P0671,S0035
2525,P0160,S0001
2526,P0336,S0097
2527,P0336,S0096
2528,P0654,S0026
2529,P0527,S0023
2530,P0083,S0091
2531,P0400,S0043
2532,P0427,S0080
2533,P0283,S0051
2534,P0325,S0105
2535,P0165,S0028
2536,P0602,S0055
2537,P0114,S0040
2538,P0640,S0040
2539,P0114,S0115
2540,P0579,S0048
2541,P0345,S0067
2542,P0718,S0074
2543,P0226,S0138
2544,P0590,S0083
2545,P0050,S0094
2546,P0450,S0065
2547,P0536,S0035
2548,P0275,S0140
2549,P0137,S0023
2550,P0400,S0055
2551,P0035,S0126
2552,P0691,S0016
2553,P0150,S0062
2554,P0277,S0135
2555,P0458,S0084
2556,P0500,S0140
2557,P0070,S0023
2558,P0083,S0058
2559,P0286,S0022
2560,P0726,S0110
2561,P0348,S0132
2562,P0459,S0022
2563,P0599,S0104
2564,P0520,S0142
2565,P0144,S0096
2566,P0372,S0074
2567,P0390,S0099
2568,P0536,S0032
2569,P0591,S0020
2570,P0068,S0050
2571,P0286,S0073
2572,P0639,S0137
2573,P0116,S0119
2574,P0649,S0062
2575,P0311,S0016
2576,P0044,S0074
2577,P0046,S0097
2578,P0490,S0113
2579,P0275,S0086
2580,P0333,S0113
2581,P0527,S0102
2582,P0427,S0043
2583,P0587,S0090
2584,P0572,S0120
2585,P0372,S0054
2586,P0437,S0031
2587,P0062,S0055
2588,P0694,S0083
2589,P0611,S0093
2590,P0055,S0126
2591,P0311,S0084
2592,P0226,S0040
2593,P0024,S0097
2594,P0400,S0004
2595,P0280,S0108
2596,P0747,S0062
2597,P0572,S0034
2598,P0131,S0020
2599,P0067,S0051
2600,P0663,S0023
2601,P0110,S0043
2602,P0205,S0049
2603,P0574,S0106
2604,P0590,S0074
2605,P0524,S0038
2606,P0175,S0034
2607,P0690,S0055
2608,P0183,S0002
2609,P0446,S0113
2610,P0689,S0096
2611,P0185,S0014
2612,P0608,S0138
2613,P0370,S0062
2614,P0333,S0117
2615,P0070,S0113
2616,P0556,S0020
2617,P0252,S0085
2618,P0169,S0031
2619,P0044,S0099
2620,P0694,S0110
2621,P0140,S0052
2622,P0657,S0088
2623,P0572,S0087
2624,P0609,S0126
2625,P0103,S0096
2626,P0361,S0087
2627,P0427,S0045
2628,P0402,S0138
2629,P0438,S0122
2630,P0370,S0062
2631,P0356,S0001
2632,P0125,S0103
2633,P0536,S0054
2634,P0623,S0095
2635,P0345,S0001
2636,P0060,S0002
2637,P0655,S0001
2638,P0286,S0038
2639,P0130,S0142
2640,P0657,S0131
2641,P0110,S0031
2642,P0694,S0055
2643,P0412,S0045
2644,P0712,S0139
2645,P0732,S0050
2646,P0206,S0102
2647,P0718,S0010
2648,P0198,S0013
2649,P0018,S0089
2650,P0001,S0107
2651,P0660,S0123
2652,P0125,S0104
2653,P0376,S0001
2654,P0682,S0003
2655,P0673,S0115
2656,P0129,S0124
2657,P0277,S0008
2658,P0017,S0088
2659,P0454,S0013
2660,P0297,S0084
2661,P0459,S0010
2662,P0067,S0010
2663,P0521,S0043
2664,P0051,S0066
2665,P0220,S0138
2666,P0277,S0052
2667,P0432,S0026
2668,P0211,S0038
2669,P0726,S0015
2670,P0639,S0095
2671,P0454,S0073
2672,P0726,S0108
2673,P0448,S0087
2674,P0296,S0140
2675,P0602,S0031
2676,P0665,S0088
2677,P0726,S0144
2678,P0726,S0091
2679,P0427,S0090
2680,P0237,S0040
2681,P0311,S0108
2682,P0296,S0030
2683,P0664,S0141
2684,P0286,S0001
2685,P0747,S0137
2686,P0436,S0137
2687,P0356,S0095
2688,P0406,S0060
2689,P0011,S0056
2690,P0220,S0043
2691,P0477,S0096
2692,P0102,S0115
2693,P0652,S0139
2694,P0400,S0013
2695,P0263,S0055
2696,P0017,S0083
2697,P0325,S0091
2698,P0651,S0049
2699,P0663,S0085
2700,P0171,S0050
2701,P0499,S0126
2702,P0735,S0022
2703,P0506,S0103
2704,P0206,S0097
2705,P0340,S0108
2706,P0574,S0090
2707,P0372,S0030
2708,P0695,S0110
2709,P0590,S0104
2710,P0425,S0050
2711,P0690,S0038
2712,P0408,S0056
2713,P0514,S0091
2714,P0459,S0022
2715,P0614,S0020
2716,P0296,S0011
2717,P0425,S0087
2718,P0439,S0018
2719,P0534,S0056
2720,P0699,S0051
2721,P0035,S0032
2722,P0196,S0019
2723,P0506,S0105
2724,P0260,S0022
2725,P0705,S0131
2726,P0184,S0094
2727,P0333,S0065
2728,P0125,S0003
2729,P0102,S0097
2730,P0689,S0001
2731,P0258,S0013
2732,P0241,S0035
2733,P0258,S0142
2734,P0483,S0095
2735,P0652,S0108
2736,P0051,S0115
2737,P0129,S0027
2738,P0018,S0132
2739,P0268,S0094
2740,P0129,S0049
2741,P0237,S0062
2742,P0400,S0041
2743,P0219,S0117
2744,P0608,S0106
2745,P0116,S0006
2746,P0390,S0103
2747,P0400,S0031
2748,P0321,S0083
2749,P0099,S0012
2750,P0437,S0001
2751,P0157,S0090
2752,P0699,S0016
2753,P0275,S0010
2754,P0140,S0090
2755,P0561,S0115
2756,P0732,S0132
2757,P0413,S0003
2758,P0370,S0094
2759,P0473,S0001
2760,P0219,S0083
2761,P0406,S0004
2762,P0390,S0022
2763,P0341,S0125
2764,P0282,S0073
2765,P0660,S0050
2766,P0483,S0084
2767,P0389,S0063
2768,P0590,S0097
2769,P0453,S0106
2770,P0390,S0060
2771,P0737,S0050
2772,P0051,S0066
2773,P0055,S0060
2774,P0695,S0001
2775,P0427,S0049
2776,P0148,S0013
2777,P0130,S0024
2778,P0694,S0051
2779,P0282,S0083
2780,P0673,S0088
2781,P0582,S0072
2782,P0197,S0097
2783,P0062,S0002
2784,P0125,S0068
2785,P0660,S0022
2786,P0689,S0033
2787,P0483,S0058
2788,P0663,S0122
2789,P0102,S0110
2790,P0397,S0106
2791,P0639,S0091
2792,P0402,S0108
2793,P0364,S0021
2794,P0613,S0045
2795,P0275,S0077
2796,P0694,S0038
2797,P0681,S0110
2798,P0398,S0066
2799,P0569,S0074
2800,P0459,S0050
2801,P0268,S0094
2802,P0427,S0062
2803,P0446,S0115
2804,P0635,S0024
2805,P0510,S0013
2806,P0321,S0027
2807,P0068,S0088
2808,P0459,S0097
2809,P0261,S0124
2810,P0079,S0082
2811,P0220,S0125
2812,P0465,S0108
2813,P0201,S0008
2814,P0162,S0102
2815,P0116,S0021
2816,P0044,S0045
2817,P0055,S0026
2818,P0454,S0004
2819,P0147,S0043
2820,P0175,S0065
2821,P0327,S0062
2822,P0144,S0012
2823,P0296,S0004
2824,P0083,S0139
2825,P0175,S0062
2826,P0574,S0050
2827,P0400,S0077
2828,P0453,S0110
2829,P0438,S0088
2830,P0223,S0084
2831,P0690,S0117
2832,P0427,S0124
2833,P0614,S0141
2834,P0174,S0006
2835,P0389,S0024
2836,P0099,S0021
2837,P0311,S0022
2838,P0092,S0013
2839,P0587,S0001
2840,P0372,S0066
2841,P0689,S0132
2842,P0681,S0023
2843,P0657,S0050
2844,P0125,S0142
2845,P0099,S0086
2846,P0067,S0002
2847,P0432,S0115
2848,P0067,S0060
2849,P0260,S0137
2850,P0679,S0104
2851,P0044,S0066
2852,P0131,S0022
2853,P0499,S0052
2854,P0435,S0055
2855,P0427,S0105
2856,P0144,S0027
2857,P0220,S0139
2858,P0520,S0108
2859,P0092,S0038
2860,P0666,S0104
2861,P0389,S0070
2862,P0572,S0113
2863,P0130,S0023
2864,P0499,S0097
2865,P0453,S0086
2866,P0412,S0055
2867,P0090,S0055
2868,P0660,S0102
2869,P0689,S0080
2870,P0277,S0113
2871,P0458,S0135
2872,P0229,S0085
2873,P0377,S0093
2874,P0500,S0068
2875,P0345,S0024
2876,P0703,S0002
2877,P0261,S0104
2878,P0018,S0083
2879,P0280,S0031
2880,P0664,S0026
2881,P0226,S0125
2882,P0614,S0053
2883,P0651,S0049
2884,P0103,S0095
2885,P0470,S0123
2886,P0055,S0126
2887,P0103,S0004
2888,P0569,S0041
2889,P0491,S0040
2890,P0470,S0035
2891,P0296,S0140
2892,P0103,S0062
2893,P0131,S0073
2894,P0185,S0043
2895,P0704,S0054
2896,P0456,S0043
2897,P0590,S0138
2898,P0590,S0030
2899,P0376,S0126
2900,P0177,S0117
2901,P0490,S0131
2902,P0169,S0023
2903,P0102,S0126
2904,P0436,S0066
2905,P0161,S0020
2906,P0399,S0010
2907,P0099,S0014
2908,P0015,S0088
2909,P0640,S0027
2910,P0459,S0110
2911,P0212,S0063
2912,P0067,S0067
2913,P0499,S0053
2914,P0356,S0083
2915,P0664,S0104
2916,P0129,S0035
2917,P0499,S0143
2918,P0223,S0070
2919,P0551,S0066
2920,P0103,S0082
2921,P0614,S0013
2922,P0664,S0099
2923,P0438,S0041
2924,P0500,S0001
2925,P0340,S0043
2926,P0590,S0094
2927,P0103,S0104
2928,P0718,S0108
2929,P0432,S0115
2930,P0311,S0130
2931,P0311,S0126
2932,P0614,S0115
2933,P0372,S0067
2934,P0637,S0138
2935,P0211,S0048
2936,P0423,S0024
2937,P0439,S0083
2938,P0211,S0142
2939,P0481,S0102
2940,P0590,S0108
2941,P0249,S0142
2942,P0060,S0094
2943,P0162,S0117
2944,P0718,S0060
2945,P0090,S0085
2946,P0223,S0108
2947,P0144,S0062
2948,P0333,S0097
2949,P0689,S0002
2950,P0689,S0138
2951,P0258,S0056
2952,P0635,S0008
2953,P0131,S0004
2954,P0327,S0130
2955,P0070,S0049
2956,P0427,S0117
2957,P0664,S0045
2958,P0436,S0107
2959,P0277,S0087
2960,P0694,S0012
2961,P0712,S0063
2962,P0681,S0009
2963,P0280,S0138
2964,P0185,S0008
2965,P0651,S0123
2966,P0283,S0096
2967,P0183,S0094
2968,P0226,S0026
2969,P0261,S0117
2970,P0705,S0102
2971,P0450,S0132
2972,P0658,S0097
2973,P0163,S0115
2974,P0524,S0115
2975,P0067,S0058
2976,P0747,S0067
2977,P0602,S0030
2978,P0681,S0091
2979,P0377,S0074
2980,P0521,S0107
2981,P0341,S0142
2982,P0413,S0108
2983,P0361,S0035
2984,P0536,S0068
2985,P0408,S0106
2986,P0377,S0012
2987,P0092,S0043
2988,P0569,S0027
2989,P0639,S0099
2990,P0671,S0087
2991,P0213,S0002
2992,P0609,S0018
2993,P0658,S0052
2994,P0454,S0038
2995,P0694,S0102
2996,P0333,S0120
2997,P0446,S0113
2998,P0083,S0144
2999,P0099,S0049
3000,P0436,S0074
