order_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
54780,7/28/2019,28-Jul-19,0,0,5,123.9,PR14,,PR03,,NA
54781,7/28/2019,28-Jul-19,0,0,64,1,PR14,,PR03,,NA
54782,7/28/2019,28-Jul-19,0,0,3,21.95,PR14,,PR03,,NA
54783,7/28/2019,28-Jul-19,0,0,46,1.75,PR14,,PR03,,NA
54784,7/28/2019,28-Jul-19,0,0,2,23.75,PR14,,PR03,,NA
54785,7/28/2019,28-Jul-19,0,0,11,24.9,PR05,moderate,PR03,,NA
54786,7/28/2019,28-Jul-19,0,0,9,12,PR09,low,PR03,,NA
54787,7/28/2019,28-Jul-19,0,0,1,37.25,PR14,,PR03,,NA
54788,7/28/2019,28-Jul-19,0,0,36,0.65,PR14,,PR03,,NA
54789,7/28/2019,28-Jul-19,4,16.3,14,4.4,PR14,,PR03,,NA
54790,7/28/2019,28-Jul-19,0,0,104,3.75,PR14,,PR03,,NA
54791,7/28/2019,28-Jul-19,0,0,12,57.9,PR14,,PR03,,NA
54792,7/28/2019,28-Jul-19,0,0,1,10.9,PR14,,PR03,,NA
54793,7/28/2019,28-Jul-19,0,0,12,22.95,PR05,low,PR03,,NA
54794,7/28/2019,28-Jul-19,0,0,29,8.95,PR14,,PR03,,NA
54795,7/29/2019,29-Jul-19,0,0,10,98.9,PR14,,PR03,,NA
54796,7/29/2019,29-Jul-19,0,0,2,10,PR14,,PR03,,NA
54797,7/29/2019,29-Jul-19,0,0,3,21.9,PR14,,PR03,,NA
54798,7/29/2019,29-Jul-19,0,0,2,14.9,PR14,,PR03,,NA
54799,7/29/2019,29-Jul-19,0,0,3,12.9,PR14,,PR03,,NA
54800,7/29/2019,29-Jul-19,0,0,4,19.9,PR05,moderate,PR03,,NA
54801,7/29/2019,29-Jul-19,0,0,17,2.2,PR14,,PR03,,NA
54802,7/29/2019,29-Jul-19,2,5.46,40,2.95,PR14,,PR03,,NA
54803,7/29/2019,29-Jul-19,1,6.69,14,7.9,PR01,verylow,PR03,,NA
54804,7/29/2019,29-Jul-19,0,0,6,59.9,PR14,,PR03,,NA
54805,7/29/2019,29-Jul-19,0,0,18,3.95,PR14,,PR03,,NA
54806,7/29/2019,29-Jul-19,2,6.03,22,4.75,PR05,low,PR03,,NA
54807,7/29/2019,29-Jul-19,0,0,21,29.9,PR14,,PR03,,NA
54808,7/29/2019,29-Jul-19,0,0,5,7.5,PR14,,PR03,,NA
54809,7/29/2019,29-Jul-19,0,0,15,17.9,PR14,,PR03,,NA
54810,7/29/2019,29-Jul-19,0,0,9,39.9,PR14,,PR03,,NA
54811,7/29/2019,29-Jul-19,0,0,13,21.9,PR14,,PR03,,NA
54812,7/29/2019,29-Jul-19,0,0,2,26.75,PR14,,PR03,,NA
54813,7/29/2019,29-Jul-19,0,0,20,1.45,PR14,,PR03,,NA
54814,7/29/2019,29-Jul-19,0,0,22,5.45,PR14,,PR03,,NA
54815,7/29/2019,29-Jul-19,2,3.24,29,1.75,PR14,,PR03,,NA
54816,7/29/2019,29-Jul-19,0,0,4,16.9,PR14,,PR03,,NA
54817,7/29/2019,29-Jul-19,0,0,9,56.9,PR14,,PR03,,NA
54818,7/29/2019,29-Jul-19,0,0,26,1.75,PR14,,PR03,,NA
54819,7/29/2019,29-Jul-19,0,0,12,1.25,PR14,,PR03,,NA
54820,7/29/2019,29-Jul-19,1,20,1,20,PR14,,PR03,,NA
54821,7/29/2019,29-Jul-19,0,0,10,1,PR14,,PR03,,NA
54822,7/29/2019,29-Jul-19,0,0,7,17.9,PR14,,PR03,,NA
54823,7/29/2019,29-Jul-19,0,0,10,34.9,PR14,,PR03,,NA
54824,7/29/2019,29-Jul-19,1,1.34,73,1.45,PR14,,PR03,,NA
54825,7/29/2019,29-Jul-19,1,11.78,2,19.9,PR06,high,PR03,,NA
54826,7/29/2019,29-Jul-19,0,0,1,8,PR14,,PR03,,NA
54827,7/29/2019,29-Jul-19,3,19.44,3,7,PR14,,PR03,,NA
54828,7/29/2019,29-Jul-19,0,0,2,55,PR05,low,PR03,,NA
54829,7/29/2019,29-Jul-19,0,0,1,0.75,PR14,,PR03,,NA
54830,7/29/2019,29-Jul-19,0,0,5,89.9,PR05,low,PR03,,NA
54831,7/29/2019,29-Jul-19,0,0,12,98.9,PR14,,PR03,,NA
54832,7/29/2019,29-Jul-19,0,0,9,16.9,PR14,,PR03,,NA
54833,7/29/2019,29-Jul-19,0,0,24,13.95,PR14,,PR03,,NA
54834,7/29/2019,29-Jul-19,0,0,5,21.9,PR14,,PR03,,NA
54835,7/29/2019,29-Jul-19,0,0,5,23.75,PR14,,PR03,,NA
54836,7/29/2019,29-Jul-19,0,0,2,4.25,PR14,,PR03,,NA
54837,7/29/2019,29-Jul-19,0,0,3,24.9,PR14,,PR03,,NA
54838,7/29/2019,29-Jul-19,0,0,38,7.75,PR14,,PR03,,NA
54839,7/29/2019,29-Jul-19,0,0,6,5.75,PR14,,PR03,,NA
54840,7/29/2019,29-Jul-19,0,0,11,0.65,PR14,,PR03,,NA
54841,7/29/2019,29-Jul-19,0,0,3,53.9,PR14,,PR03,,NA
54842,7/29/2019,29-Jul-19,0,0,7,7.95,PR14,,PR03,,NA
54843,7/29/2019,29-Jul-19,0,0,12,34.9,PR14,,PR03,,NA
54844,7/29/2019,29-Jul-19,0,0,2,2.65,PR05,verylow,PR03,,NA
54845,7/29/2019,29-Jul-19,4,33.33,41,12,PR09,low,PR03,,NA
54846,7/29/2019,29-Jul-19,0,0,1,18.5,PR14,,PR03,,NA
54847,7/29/2019,29-Jul-19,0,0,3,1,PR14,,PR03,,NA
54848,7/29/2019,29-Jul-19,0,0,3,199.9,PR14,,PR03,,NA
54849,7/29/2019,29-Jul-19,0,0,8,29.95,PR14,,PR03,,NA
54850,7/29/2019,29-Jul-19,0,0,8,7.5,PR14,,PR03,,NA
54851,7/29/2019,29-Jul-19,0,0,3,17.9,PR14,,PR03,,NA
54852,7/29/2019,29-Jul-19,1,1.34,35,1.45,PR14,,PR03,,NA
54853,7/29/2019,29-Jul-19,0,0,4,28.9,PR14,,PR03,,NA
54854,7/29/2019,29-Jul-19,0,0,3,69.9,PR14,,PR03,,NA
54855,7/29/2019,29-Jul-19,0,0,3,21.95,PR14,,PR03,,NA
54856,7/29/2019,29-Jul-19,0,0,24,1.75,PR14,,PR03,,NA
54857,7/29/2019,29-Jul-19,0,0,22,2.95,PR03,verylow,PR03,,NA
54858,7/29/2019,29-Jul-19,0,0,8,8.25,PR14,,PR03,,NA
54859,7/29/2019,29-Jul-19,0,0,20,4.95,PR14,,PR03,,NA
54860,7/29/2019,29-Jul-19,0,0,15,4.9,PR14,,PR03,,NA
54861,7/29/2019,29-Jul-19,0,0,3,19.9,PR14,,PR03,,NA
54862,7/29/2019,29-Jul-19,0,0,12,24.25,PR14,,PR03,,NA
54863,7/29/2019,29-Jul-19,1,25.34,2,29.9,PR14,,PR03,,NA
54864,7/29/2019,29-Jul-19,0,0,19,14.15,PR14,,PR03,,NA
54865,7/29/2019,29-Jul-19,0,0,3,89.9,PR14,,PR03,,NA
54866,7/29/2019,29-Jul-19,0,0,93,0.75,PR14,,PR03,,NA
54867,7/29/2019,29-Jul-19,0,0,16,9.9,PR14,,PR03,,NA
54868,7/29/2019,29-Jul-19,0,0,2,21.95,PR14,,PR03,,NA
54869,7/30/2019,30-Jul-19,4,29.63,18,12,PR09,low,PR03,,NA
54870,7/30/2019,30-Jul-19,0,0,8,14.45,PR05,moderate,PR03,,NA
54871,7/30/2019,30-Jul-19,0,0,26,31.9,PR05,verylow,PR03,,NA
54872,7/30/2019,30-Jul-19,1,18.47,10,19.95,PR14,,PR03,,NA
54873,7/30/2019,30-Jul-19,0,0,2,7.9,PR14,,PR03,,NA
54874,7/30/2019,30-Jul-19,0,0,6,13.9,PR14,,PR03,,NA
54875,7/30/2019,30-Jul-19,1,12.92,15,13.95,PR14,,PR03,,NA
54876,7/30/2019,30-Jul-19,1,1.16,18,1.25,PR14,,PR03,,NA
54877,7/30/2019,30-Jul-19,1,4.15,209,4.9,PR14,,PR03,,NA
54878,7/30/2019,30-Jul-19,1,0.75,0,0.75,PR14,,PR03,,NA
54879,7/30/2019,30-Jul-19,0,0,6,14.9,PR14,,PR03,,NA
54880,7/30/2019,30-Jul-19,0,0,11,3.3,PR05,verylow,PR03,,NA
54881,7/30/2019,30-Jul-19,0,0,1,29.9,PR14,,PR03,,NA
54882,7/30/2019,30-Jul-19,0,0,2,12.9,PR14,,PR03,,NA
54883,7/30/2019,30-Jul-19,0,0,10,5.95,PR10,verylow,PR03,,NA
54884,7/30/2019,30-Jul-19,1,3.66,5,3.25,PR06,low,PR03,,NA
54885,7/30/2019,30-Jul-19,0,0,1,13.9,PR14,,PR03,,NA
54886,7/30/2019,30-Jul-19,0,0,12,3.5,PR14,,PR03,,NA
54887,7/30/2019,30-Jul-19,0,0,28,4.9,PR14,,PR03,,NA
54888,7/30/2019,30-Jul-19,0,0,12,17.9,PR14,,PR03,,NA
54889,7/30/2019,30-Jul-19,0,0,14,8.5,PR14,,PR03,,NA
54890,7/30/2019,30-Jul-19,0,0,26,4.75,PR14,,PR03,,NA
54891,7/30/2019,30-Jul-19,0,0,6,15.5,PR14,,PR03,,NA
54892,7/30/2019,30-Jul-19,1,5.85,5,6.9,PR14,,PR03,,NA
54893,7/30/2019,30-Jul-19,0,0,4,85,PR14,,PR03,,NA
54894,7/30/2019,30-Jul-19,0,0,1,299.9,PR14,,PR03,,NA
54895,7/30/2019,30-Jul-19,0,0,2,3.4,PR14,,PR03,,NA
54896,7/30/2019,30-Jul-19,1,3.43,21,3.7,PR14,,PR03,,NA
54897,7/30/2019,30-Jul-19,0,0,10,2.2,PR14,,PR03,,NA
54898,7/30/2019,30-Jul-19,0,0,1,29.9,PR14,,PR03,,NA
54899,7/30/2019,30-Jul-19,0,0,7,14.45,PR05,moderate,PR03,,NA
54900,7/30/2019,30-Jul-19,0,0,3,5.75,PR14,,PR03,,NA
54901,7/30/2019,30-Jul-19,0,0,9,24.25,PR14,,PR03,,NA
54902,7/30/2019,30-Jul-19,7,18.75,162,3.25,PR10,verylow,PR03,,NA
54903,7/30/2019,30-Jul-19,1,33.81,3,34.9,PR14,,PR03,,NA
54904,7/30/2019,30-Jul-19,0,0,8,22.5,PR14,,PR03,,NA
54905,7/30/2019,30-Jul-19,0,0,7,18.9,PR14,,PR03,,NA
54906,7/30/2019,30-Jul-19,0,0,20,,PR14,,PR03,,NA
54907,7/30/2019,30-Jul-19,0,0,3,12.5,PR14,,PR03,,NA
54908,7/30/2019,30-Jul-19,0,0,2,19.9,PR14,,PR03,,NA
54909,7/30/2019,30-Jul-19,0,0,8,98.9,PR14,,PR03,,NA
54910,7/30/2019,30-Jul-19,0,0,34,13.2,PR14,,PR03,,NA
54911,7/30/2019,30-Jul-19,3,2.78,55,1,PR14,,PR03,,NA
54912,7/30/2019,30-Jul-19,0,0,12,4.25,PR14,,PR03,,NA
54913,7/30/2019,30-Jul-19,0,0,3,139.95,PR06,verylow,PR03,,NA
54914,7/30/2019,30-Jul-19,1,1.85,11,1.75,PR14,,PR03,,NA
54915,7/30/2019,30-Jul-19,0,0,22,18.9,PR14,,PR03,,NA
54916,7/30/2019,30-Jul-19,0,0,2,28.9,PR14,,PR03,,NA
54917,7/30/2019,30-Jul-19,0,0,7,4.4,PR14,,PR03,,NA
54918,7/30/2019,30-Jul-19,0,0,12,5.75,PR14,,PR03,,NA
54919,7/30/2019,30-Jul-19,0,0,12,18,PR14,,PR03,,NA
54920,7/30/2019,30-Jul-19,0,0,4,7.95,PR14,,PR03,,NA
54921,7/30/2019,30-Jul-19,0,0,4,6.5,PR14,,PR03,,NA
54922,7/30/2019,30-Jul-19,0,0,11,14.9,PR14,,PR03,,NA
54923,7/30/2019,30-Jul-19,0,0,7,18.95,PR14,,PR03,,NA
54924,7/30/2019,30-Jul-19,0,0,15,29.9,PR14,,PR03,,NA
54925,7/30/2019,30-Jul-19,0,0,12,6.5,PR05,verylow,PR03,,NA
54926,7/30/2019,30-Jul-19,0,0,3,10,PR14,,PR03,,NA
54927,7/30/2019,30-Jul-19,2,22.22,21,11.35,PR09,low,PR03,,NA
54928,7/30/2019,30-Jul-19,0,0,12,7.9,PR14,,PR03,,NA
54929,7/30/2019,30-Jul-19,0,0,4,26.9,PR05,moderate,PR03,,NA
54930,7/30/2019,30-Jul-19,0,0,2,22.9,PR14,,PR03,,NA
54931,7/30/2019,30-Jul-19,0,0,25,0.95,PR14,,PR03,,NA
54932,7/31/2019,31-Jul-19,0,0,1,17.99,PR14,,PR03,,NA
54933,7/31/2019,31-Jul-19,0,0,3,299.9,PR14,,PR03,,NA
54934,7/31/2019,31-Jul-19,0,0,5,89.9,PR05,low,PR03,,NA
54935,7/31/2019,31-Jul-19,0,0,24,4.25,PR14,,PR03,,NA
54936,7/31/2019,31-Jul-19,0,0,10,18.95,PR14,,PR03,,NA
54937,7/31/2019,31-Jul-19,0,0,8,8.9,PR14,,PR03,,NA
54938,7/31/2019,31-Jul-19,0,0,11,6.5,PR05,verylow,PR03,,NA
54939,7/31/2019,31-Jul-19,3,13.19,114,4.75,PR14,,PR03,,NA
54940,7/31/2019,31-Jul-19,0,0,1,3.5,PR05,moderate,PR03,,NA
54941,7/31/2019,31-Jul-19,0,0,4,15.5,PR14,,PR03,,NA
54942,7/31/2019,31-Jul-19,3,11.62,53,3.25,PR06,low,PR03,,NA
54943,7/31/2019,31-Jul-19,0,0,3,22.95,PR06,high,PR03,,NA
54944,7/31/2019,31-Jul-19,0,0,1,15.9,PR14,,PR03,,NA
54945,7/31/2019,31-Jul-19,0,0,38,3.25,PR10,verylow,PR03,,NA
54946,7/31/2019,31-Jul-19,6,6.94,29,1.25,PR14,,PR03,,NA
54947,7/31/2019,31-Jul-19,0,0,7,22.95,PR06,high,PR03,,NA
54948,7/31/2019,31-Jul-19,0,0,3,5.9,PR14,,PR03,,NA
54949,7/31/2019,31-Jul-19,0,0,5,28.9,PR14,,PR03,,NA
54950,7/31/2019,31-Jul-19,0,0,29,89.9,PR05,low,PR03,,NA
54951,7/31/2019,31-Jul-19,0,0,7,37.5,PR17,veryhigh,PR03,,NA
54952,7/31/2019,31-Jul-19,0,0,17,29.95,PR14,,PR03,,NA
54953,7/31/2019,31-Jul-19,0,0,3,4.25,PR14,,PR03,,NA
54954,7/31/2019,31-Jul-19,0,0,2,18.95,PR14,,PR03,,NA
54955,7/31/2019,31-Jul-19,2,6.48,13,2.95,PR14,,PR03,,NA
54956,7/31/2019,31-Jul-19,1,6.94,15,7.5,PR14,,PR03,,NA
54957,7/31/2019,31-Jul-19,0,0,7,24.9,PR14,,PR03,,NA
54958,7/31/2019,31-Jul-19,0,0,4,24.25,PR14,,PR03,,NA
54959,7/31/2019,31-Jul-19,0,0,91,4.4,PR14,,PR03,,NA
54960,7/31/2019,31-Jul-19,1,17.5,18,18.9,PR14,,PR03,,NA
54961,7/31/2019,31-Jul-19,0,0,2,99.9,PR14,,PR03,,NA
54962,7/31/2019,31-Jul-19,0,0,7,15.5,PR14,,PR03,,NA
54963,7/31/2019,31-Jul-19,1,4.17,13,4.5,PR14,,PR03,,NA
54964,7/31/2019,31-Jul-19,0,0,11,23.75,PR14,,PR03,,NA
54965,7/31/2019,31-Jul-19,1,4.58,0,4.95,PR14,,PR03,,NA
54966,7/31/2019,31-Jul-19,0,0,4,4.25,PR14,,PR03,,NA
54967,7/31/2019,31-Jul-19,5,8.1,94,1.75,PR14,,PR03,,NA
54968,7/31/2019,31-Jul-19,0,0,8,20.9,PR14,,PR03,,NA
54969,7/31/2019,31-Jul-19,0,0,8,15,PR14,,PR03,,NA
54970,7/31/2019,31-Jul-19,0,0,4,17.9,PR14,,PR03,,NA
54971,7/31/2019,31-Jul-19,0,0,42,,PR14,,PR03,,NA
54972,7/31/2019,31-Jul-19,0,0,3,22.9,PR14,,PR03,,NA
54973,7/31/2019,31-Jul-19,0,0,15,7.9,PR01,verylow,PR03,,NA
54974,7/31/2019,31-Jul-19,0,0,5,10.9,PR14,,PR03,,NA
54975,7/31/2019,31-Jul-19,0,0,4,8.95,PR14,,PR03,,NA
54976,7/31/2019,31-Jul-19,2,5.56,56,3.25,PR10,verylow,PR03,,NA
54977,7/31/2019,31-Jul-19,0,0,2,89.9,PR14,,PR03,,NA
54978,7/31/2019,31-Jul-19,0,0,6,14.9,PR14,,PR03,,NA
54979,7/31/2019,31-Jul-19,0,0,17,3.95,PR14,,PR03,,NA
54980,7/31/2019,31-Jul-19,0,0,1,12.9,PR14,,PR03,,NA
54981,7/31/2019,31-Jul-19,0,0,7,59.9,PR14,,PR03,,NA
54982,7/31/2019,31-Jul-19,0,0,3,99.9,PR14,,PR03,,NA
54983,7/31/2019,31-Jul-19,0,0,16,4.75,PR05,low,PR03,,NA
54984,8/1/2019,1-Aug-19,3,4.72,13,1.7,PR14,,PR03,,NA
54985,8/1/2019,1-Aug-19,1,21.99,7,23.75,PR14,,PR03,,NA
54986,8/1/2019,1-Aug-19,0,0,6,49.9,PR14,,PR03,,NA
54987,8/1/2019,1-Aug-19,1,15.17,26,17.9,PR12,verylow,PR03,,NA
54988,8/1/2019,1-Aug-19,0,0,8,5.9,PR14,,PR03,,NA
54989,8/1/2019,1-Aug-19,0,0,11,4.4,PR14,,PR03,,NA
54990,8/1/2019,1-Aug-19,0,0,1,99.9,PR14,,PR03,,NA
54991,8/1/2019,1-Aug-19,0,0,3,179.9,PR14,,PR03,,NA
54992,8/1/2019,1-Aug-19,0,0,16,18.5,PR14,,PR03,,NA
54993,8/1/2019,1-Aug-19,1,2.22,31,1.95,PR14,,PR03,,NA
54994,8/1/2019,1-Aug-19,0,0,5,3.25,PR14,,PR03,,NA
54995,8/1/2019,1-Aug-19,0,0,1,159.75,PR14,,PR03,,NA
54996,8/1/2019,1-Aug-19,0,0,6,3.95,PR05,verylow,PR03,,NA
54997,8/1/2019,1-Aug-19,0,0,10,12.99,PR14,,PR03,,NA
54998,8/1/2019,1-Aug-19,2,6.85,2,3.7,PR14,,PR03,,NA
54999,8/1/2019,1-Aug-19,0,0,1,1.5,PR14,,PR03,,NA
55000,8/1/2019,1-Aug-19,2,41.1,7,24.25,PR14,,PR03,,NA
55001,8/1/2019,1-Aug-19,0,0,4,39.9,PR14,,PR03,,NA
55002,8/1/2019,1-Aug-19,0,0,4,19.9,PR14,,PR03,,NA
55003,8/1/2019,1-Aug-19,0,0,51,1,PR14,,PR03,,NA
55004,8/1/2019,1-Aug-19,0,0,7,4.25,PR14,,PR03,,NA
55005,8/1/2019,1-Aug-19,0,0,8,2.2,PR14,,PR03,,NA
55006,8/1/2019,1-Aug-19,0,0,1,39.9,PR14,,PR03,,NA
55007,8/1/2019,1-Aug-19,1,4.63,8,4.25,PR14,,PR03,,NA
55008,8/1/2019,1-Aug-19,0,0,1,4,PR14,,PR03,,NA
55009,8/1/2019,1-Aug-19,3,33.69,7,13.25,PR14,,PR03,,NA
55010,8/1/2019,1-Aug-19,0,0,3,14.5,PR14,,PR03,,NA
55011,8/1/2019,1-Aug-19,0,0,7,9.9,PR14,,PR03,,NA
55012,8/1/2019,1-Aug-19,0,0,1,47,PR14,,PR03,,NA
55013,8/1/2019,1-Aug-19,0,0,3,28,PR14,,PR03,,NA
55014,8/1/2019,1-Aug-19,0,0,5,59.9,PR14,,PR03,,NA
55015,8/1/2019,1-Aug-19,12,12.78,27,1.15,PR14,,PR03,,NA
55016,8/1/2019,1-Aug-19,0,0,1,14.99,PR14,,PR03,,NA
55017,8/1/2019,1-Aug-19,0,0,1,1.5,PR14,,PR03,,NA
55018,8/1/2019,1-Aug-19,0,0,1,19.9,PR14,,PR03,,NA
55019,8/1/2019,1-Aug-19,0,0,1,10,PR14,,PR03,,NA
55020,8/1/2019,1-Aug-19,0,0,4,3.3,PR14,,PR03,,NA
55021,8/1/2019,1-Aug-19,5,21.99,47,4.25,PR14,,PR03,,NA
55022,8/1/2019,1-Aug-19,0,0,11,16.9,PR14,,PR03,,NA
55023,8/1/2019,1-Aug-19,0,0,15,4.25,PR14,,PR03,,NA
55024,8/1/2019,1-Aug-19,0,0,10,18.5,PR14,,PR03,,NA
55025,8/1/2019,1-Aug-19,0,0,11,24.9,PR14,,PR03,,NA
55026,8/1/2019,1-Aug-19,0,0,42,1.95,PR14,,PR03,,NA
55027,8/1/2019,1-Aug-19,0,0,9,10.9,PR14,,PR03,,NA
55028,8/1/2019,1-Aug-19,5,20.76,43,4.9,PR14,,PR03,,NA
55029,8/2/2019,2-Aug-19,1,1.62,26,1.75,PR14,,PR03,,NA
55030,8/2/2019,2-Aug-19,0,0,37,12,PR09,low,PR03,,NA
55031,8/2/2019,2-Aug-19,0,0,2,37.25,PR14,,PR03,,NA
55032,8/2/2019,2-Aug-19,0,0,12,4.25,PR14,,PR03,,NA
55033,8/2/2019,2-Aug-19,0,0,4,7.9,PR14,,PR03,,NA
55034,8/2/2019,2-Aug-19,0,0,11,57.9,PR06,moderate,PR03,,NA
55035,8/2/2019,2-Aug-19,1,6.69,2,7.9,PR14,,PR03,,NA
55036,8/2/2019,2-Aug-19,0,0,5,15,PR14,,PR03,,NA
55037,8/2/2019,2-Aug-19,0,0,11,7.9,PR14,,PR03,,NA
55038,8/2/2019,2-Aug-19,1,4.4,11,4.25,PR14,,PR03,,NA
55039,8/2/2019,2-Aug-19,0,0,6,53.9,PR05,low,PR03,,NA
55040,8/2/2019,2-Aug-19,0,0,14,9.75,PR14,,PR03,,NA
55041,8/2/2019,2-Aug-19,0,0,14,1.25,PR14,,PR03,,NA
55042,8/2/2019,2-Aug-19,0,0,3,18.5,PR14,,PR03,,NA
55043,8/2/2019,2-Aug-19,0,0,6,56.9,PR14,,PR03,,NA
55044,8/2/2019,2-Aug-19,0,0,13,1.75,PR14,,PR03,,NA
55045,8/2/2019,2-Aug-19,0,0,1,7,PR14,,PR03,,NA
55046,8/2/2019,2-Aug-19,0,0,3,1,PR14,,PR03,,NA
55047,8/2/2019,2-Aug-19,0,0,7,5.95,PR14,,PR03,,NA
55048,8/2/2019,2-Aug-19,0,0,1,14.99,PR14,,PR03,,NA
55049,8/2/2019,2-Aug-19,1,29.54,4,31.9,PR05,low,PR03,,NA
55050,8/2/2019,2-Aug-19,0,0,1,19.9,PR14,,PR03,,NA
55051,8/2/2019,2-Aug-19,0,0,7,94.9,PR14,,PR03,,NA
55052,8/2/2019,2-Aug-19,0,0,10,7.75,PR14,,PR03,,NA
55053,8/2/2019,2-Aug-19,0,0,8,7.95,PR05,veryhigh,PR03,,NA
55054,8/2/2019,2-Aug-19,1,6.03,2,9.5,PR05,low,PR03,,NA
55055,8/2/2019,2-Aug-19,2,25.34,0,29.9,PR05,veryhigh,PR03,,NA
55056,8/2/2019,2-Aug-19,0,0,15,4.95,PR14,,PR03,,NA
55057,8/2/2019,2-Aug-19,0,0,15,4,PR14,,PR03,,NA
55058,8/2/2019,2-Aug-19,0,0,4,41.5,PR14,,PR03,,NA
55059,8/2/2019,2-Aug-19,1,24.49,3,28.9,PR14,,PR03,,NA
55060,8/2/2019,2-Aug-19,0,0,27,0.95,PR14,,PR03,,NA
55061,8/2/2019,2-Aug-19,0,0,3,8.5,PR14,,PR03,,NA
55062,8/2/2019,2-Aug-19,0,0,4,3.95,PR14,,PR03,,NA
55063,8/2/2019,2-Aug-19,0,0,4,12.9,PR03,verylow,PR03,,NA
55064,8/2/2019,2-Aug-19,0,0,6,39.95,PR14,,PR03,,NA
55065,8/2/2019,2-Aug-19,0,0,11,1.75,PR14,,PR03,,NA
55066,8/2/2019,2-Aug-19,2,7.31,99,3.25,PR06,low,PR03,,NA
55067,8/2/2019,2-Aug-19,0,0,7,22.9,PR14,,PR03,,NA
55068,8/2/2019,2-Aug-19,0,0,2,32.9,PR14,,PR03,,NA
55069,8/2/2019,2-Aug-19,0,0,6,12.9,PR03,verylow,PR03,,NA
55070,8/2/2019,2-Aug-19,2,4.41,18,3.4,PR05,moderate,PR03,,NA
55071,8/2/2019,2-Aug-19,0,0,1,1,PR14,,PR03,,NA
55072,8/2/2019,2-Aug-19,0,0,12,3.4,PR05,moderate,PR03,,NA
55073,8/2/2019,2-Aug-19,3,55.68,14,21.9,PR14,,PR03,,NA
55074,8/2/2019,2-Aug-19,2,9.26,13,4.25,PR14,,PR03,,NA
55075,8/2/2019,2-Aug-19,0,0,1,3.95,PR14,,PR03,,NA
55076,8/2/2019,2-Aug-19,0,0,11,2.95,PR14,,PR03,,NA
55077,8/2/2019,2-Aug-19,0,0,18,6.9,PR05,veryhigh,PR03,,NA
55078,8/2/2019,2-Aug-19,1,4.58,10,4.95,PR14,,PR03,,NA
55079,8/2/2019,2-Aug-19,0,0,11,12.9,PR14,,PR03,,NA
55080,8/2/2019,2-Aug-19,0,0,8,34.9,PR14,,PR03,,NA
55081,8/2/2019,2-Aug-19,0,0,10,59.9,PR14,,PR03,,NA
55082,8/2/2019,2-Aug-19,0,0,3,12.9,PR03,verylow,PR03,,NA
55083,8/2/2019,2-Aug-19,0,0,12,13.95,PR05,low,PR03,,NA
55084,8/2/2019,2-Aug-19,0,0,7,69.9,PR14,,PR03,,NA
55085,8/2/2019,2-Aug-19,0,0,5,12.9,PR03,verylow,PR03,,NA
55086,8/2/2019,2-Aug-19,1,1.62,28,1.75,PR14,,PR03,,NA
55087,8/2/2019,2-Aug-19,0,0,4,24.25,PR14,,PR03,,NA
55088,8/2/2019,2-Aug-19,0,0,34,1.95,PR14,,PR03,,NA
55089,8/2/2019,2-Aug-19,0,0,1,49.9,PR14,,PR03,,NA
55090,8/2/2019,2-Aug-19,0,0,80,1.75,PR14,,PR03,,NA
55091,8/2/2019,2-Aug-19,0,0,2,69.9,PR14,,PR03,,NA
55092,8/2/2019,2-Aug-19,0,0,4,15.5,PR14,,PR03,,NA
55093,8/2/2019,2-Aug-19,0,0,2,10,PR14,,PR03,,NA
55094,8/2/2019,2-Aug-19,0,0,4,14.9,PR14,,PR03,,NA
55095,8/2/2019,2-Aug-19,0,0,5,39.9,PR14,,PR03,,NA
55096,8/2/2019,2-Aug-19,0,0,2,10,PR14,,PR03,,NA
55097,8/2/2019,2-Aug-19,0,0,4,10.95,PR14,,PR03,,NA
55098,8/2/2019,2-Aug-19,0,0,31,5.95,PR05,low,PR03,,NA
55099,8/2/2019,2-Aug-19,0,0,4,14.9,PR14,,PR03,,NA
55100,8/2/2019,2-Aug-19,0,0,3,15,PR14,,PR03,,NA
55101,8/2/2019,2-Aug-19,3,44.17,48,15.9,PR14,,PR03,,NA
55102,8/2/2019,2-Aug-19,0,0,2,99.9,PR14,,PR03,,NA
55103,8/2/2019,2-Aug-19,0,0,6,56.9,PR14,,PR03,,NA
55104,8/2/2019,2-Aug-19,0,0,21,1.15,PR14,,PR03,,NA
55105,8/2/2019,2-Aug-19,0,0,3,21.9,PR14,,PR03,,NA
55106,8/2/2019,2-Aug-19,0,0,9,5.95,PR14,,PR03,,NA
55107,8/2/2019,2-Aug-19,1,11.11,38,11.35,PR09,low,PR03,,NA
55108,8/2/2019,2-Aug-19,5,25.46,4,5.5,PR03,verylow,PR03,,NA
55109,8/2/2019,2-Aug-19,0,0,17,29.9,PR14,,PR03,,NA
55110,8/3/2019,3-Aug-19,0,0,13,1.75,PR14,,PR03,,NA
55111,8/3/2019,3-Aug-19,1,0.93,23,0.65,PR14,,PR03,,NA
55112,8/3/2019,3-Aug-19,0,0,23,3.95,PR05,verylow,PR03,,NA
55113,8/3/2019,3-Aug-19,0,0,6,16.95,PR14,,PR03,,NA
55114,8/3/2019,3-Aug-19,0,0,2,19.9,PR14,,PR03,,NA
